Fid,TripID,RouteID,StopID,StopName,WeekBeginning,NumberOfBoardings,Label
10.42.0.211-115.239.210.141-41212-80-6,44770,700,72858,20  Crittenden Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.151-54.173.220.111-43673-443-6,44770,700,73454,8B  Marion Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.151-104.254.66.16-47782-80-6,44770,700,72940,77  Grange Rd,30-06-2022  72:00:00 AM,13,1
10.42.0.211-47.88.66.107-40321-80-6,44770,700,72966,207 Holbrooks Rd,30-06-2022  72:00:00 AM,7,0
172.217.10.99-10.42.0.42-443-33161-6,44770,700,74094,77  Marion Rd,30-06-2022  72:00:00 AM,7,1
172.217.12.170-10.42.0.151-443-49704-6,44770,700,72404,227 Woodville Rd,30-06-2022  72:00:00 AM,2,0
157.240.2.20-10.42.0.211-443-51302-6,44770,700,73924,9B  Marion Rd,30-06-2022  72:00:00 AM,7,1
180.149.153.234-10.42.0.42-80-44265-6,44770,700,72726,23  Findon Rd,30-06-2022  72:00:00 AM,6,0
10.42.0.151-112.80.248.187-40294-80-6,44770,700,73273,203 Holbrooks Rd,30-06-2022  72:00:00 AM,7,0
172.217.12.164-10.42.0.42-443-57180-6,44770,700,74779,772 Cross Rd,30-06-2022  72:00:00 AM,7,0
131.253.61.64-10.42.0.151-443-36383-6,44770,700,72472,220 Woodville Rd,30-06-2022  72:00:00 AM,8,0
10.42.0.42-23.208.87.120-57665-80-6,44770,700,74097,767 Cross Rd,30-06-2022  72:00:00 AM,7,0
172.217.11.34-10.42.0.151-443-58961-6,44770,700,74724,774 Cross Rd,30-06-2022  72:00:00 AM,13,1
203.205.158.62-10.42.0.211-80-36799-6,44770,700,72780,22A  Crittenden Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.151-31.13.80.8-45902-443-6,44770,700,72657,276 Findon Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.1-10.42.0.42-53-13866-17,44770,700,72839,27  Crittenden Rd,30-06-2022  72:00:00 AM,3,0
157.240.2.20-10.42.0.211-443-41432-6,44770,700,74770,783 Cross Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.151-104.193.88.109-56816-80-6,44770,700,74707,769 Cross Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.211-10.42.0.1-42527-53-17,44770,700,72294,223 Woodville Rd,30-06-2022  72:00:00 AM,70,1
172.217.11.46-10.42.0.42-80-53519-6,44770,700,73524,8C  Marion Rd,30-06-2022  72:00:00 AM,12,1
10.42.0.211-104.24.19.3-47571-80-6,44770,700,74704,770 Cross Rd,30-06-2022  72:00:00 AM,7,1
169.45.238.51-10.42.0.211-5222-60380-6,44770,700,74756,787 Cross Rd,30-06-2022  72:00:00 AM,7,1
172.217.12.206-10.42.0.151-443-55362-6,44770,700,73335,9A  Holbrooks Rd,30-06-2022  72:00:00 AM,7,0
205.204.101.47-10.42.0.211-443-36012-6,44777,700,74732,775 Cross Rd,30-06-2022  72:00:00 AM,12,1
180.149.136.194-10.42.0.151-443-46510-6,44777,700,74736,776 Cross Rd,30-06-2022  72:00:00 AM,3,0
162.208.22.39-10.42.0.211-443-49085-6,44777,700,74762,782 Cross Rd,30-06-2022  72:00:00 AM,3,0
173.194.66.102-10.42.0.211-443-49461-6,44777,700,72937,78  Crittenden Rd,30-06-2022  72:00:00 AM,7,0
183.79.253.233-10.42.0.42-443-49180-6,44777,700,73779,8G  Marion Rd,30-06-2022  72:00:00 AM,7,1
180.149.134.221-10.42.0.151-80-42791-6,44777,700,73924,9B  Marion Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.211-95.213.11.133-40797-443-6,44777,700,74744,777 Cross Rd,30-06-2022  72:00:00 AM,13,1
10.42.0.151-69.147.65.25-55911-443-6,44777,700,72940,77  Grange Rd,30-06-2022  72:00:00 AM,7,0
199.59.150.10-10.42.0.151-443-37873-6,44777,700,74049,786 Marion Rd,30-06-2022  72:00:00 AM,13,1
10.42.0.151-72.21.206.141-49192-443-6,44777,700,74770,783 Cross Rd,30-06-2022  72:00:00 AM,7,0
220.243.219.55-10.42.0.211-80-54763-6,44777,700,72294,223 Woodville Rd,30-06-2022  72:00:00 AM,3,1
172.217.3.104-10.42.0.42-443-57298-6,44777,700,72890,79  Crittenden Rd,30-06-2022  72:00:00 AM,7,1
172.217.9.228-10.42.0.42-443-44848-6,44777,700,74733,77A  Marion Rd,30-06-2022  72:00:00 AM,5,0
172.217.6.232-10.42.0.151-443-44248-6,44777,700,74754,780 Cross Rd,30-06-2022  72:00:00 AM,15,1
172.217.12.206-10.42.0.211-443-57598-6,44777,700,72562,278 Findon Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.211-10.42.0.1-19009-53-17,44777,700,72839,27  Crittenden Rd,30-06-2022  72:00:00 AM,2,0
180.149.136.194-10.42.0.42-443-51509-6,44777,700,72257,25 Torrens Rd,30-06-2022  72:00:00 AM,7,1
209.10.120.26-10.42.0.211-80-46498-6,44777,700,73586,8D  Marion Rd,30-06-2022  72:00:00 AM,13,1
157.55.130.167-10.42.0.151-40019-55511-6,44777,700,73670,8F  Marion Rd,30-06-2022  72:00:00 AM,2,0
172.217.3.110-10.42.0.151-443-40154-6,44777,700,74757,779 Cross Rd,30-06-2022  72:00:00 AM,7,1
174.35.73.111-10.42.0.211-80-36558-6,44777,700,73045,206 Holbrooks Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.211-10.42.0.1-34246-53-17,44777,700,73875,9  Marion Rd,30-06-2022  72:00:00 AM,15,1
10.42.0.211-10.42.0.1-35340-53-17,44777,700,73524,8C  Marion Rd,30-06-2022  72:00:00 AM,13,0
10.42.0.211-104.79.152.104-44339-443-6,44777,700,74756,787 Cross Rd,30-06-2022  72:00:00 AM,12,1
174.129.32.118-10.42.0.211-443-36979-6,44777,700,72576,279 Woodville Rd,30-06-2022  72:00:00 AM,3,0
8.0.6.4-8.6.0.1-0-0-0,44777,700,72780,22A  Crittenden Rd,30-06-2022  72:00:00 AM,4,0
172.217.3.98-10.42.0.211-443-42770-6,44777,700,73678,8E  Marion Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.211-69.147.82.60-59567-443-6,44777,700,74024,70  Marion Rd,30-06-2022  72:00:00 AM,7,0
172.217.11.42-10.42.0.211-443-38786-6,44777,700,72276,224 Woodville Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.211-10.42.0.1-61874-53-17,44777,700,72266,Zone A Arndale Interchange,30-06-2022  72:00:00 AM,27,1
10.42.0.211-64.71.142.96-49675-443-6,44777,700,72472,220 Woodville Rd,30-06-2022  72:00:00 AM,15,1
172.217.9.234-10.42.0.211-443-60472-6,44777,700,74724,774 Cross Rd,30-06-2022  72:00:00 AM,5,0
184.50.105.35-10.42.0.151-443-40341-6,44777,700,74747,778 Cross Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.151-31.13.80.52-48328-443-6,44777,700,74722,773 Cross Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.1-10.42.0.42-53-52426-17,44777,700,73335,9A  Holbrooks Rd,30-06-2022  72:00:00 AM,7,1
208.80.154.224-10.42.0.211-443-60934-6,44777,700,73383,8A  Marion Rd,30-06-2022  72:00:00 AM,5,1
172.217.3.106-10.42.0.42-443-40027-6,44772,700,72294,223 Woodville Rd,30-06-2022  72:00:00 AM,7,1
172.217.11.14-10.42.0.211-443-35350-6,44772,700,73524,8C  Marion Rd,30-06-2022  72:00:00 AM,12,1
172.217.11.10-10.42.0.151-443-51923-6,44772,700,74756,787 Cross Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.42-104.97.95.172-38722-80-6,44772,700,73586,8D  Marion Rd,30-06-2022  72:00:00 AM,2,0
172.217.7.228-10.42.0.151-443-47444-6,44772,700,74732,775 Cross Rd,30-06-2022  72:00:00 AM,14,1
10.42.0.1-10.42.0.42-53-55344-17,44772,700,74736,776 Cross Rd,30-06-2022  72:00:00 AM,14,0
10.42.0.151-115.239.210.141-44020-80-6,44772,700,74762,782 Cross Rd,30-06-2022  72:00:00 AM,7,0
172.217.10.238-10.42.0.151-443-35360-6,44772,700,74770,783 Cross Rd,30-06-2022  72:00:00 AM,7,0
172.217.10.99-10.42.0.151-443-52464-6,44772,700,72937,78  Crittenden Rd,30-06-2022  72:00:00 AM,17,1
172.217.12.142-10.42.0.151-443-43532-17,44772,700,73335,9A  Holbrooks Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.211-123.125.29.220-46133-80-6,44772,700,74747,778 Cross Rd,30-06-2022  72:00:00 AM,14,1
10.42.0.211-52.84.134.157-46433-443-6,44772,700,72780,22A  Crittenden Rd,30-06-2022  72:00:00 AM,7,0
172.217.10.67-10.42.0.151-443-48538-6,44772,700,73072,205 Holbrooks Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.211-10.42.0.1-47103-53-17,44772,700,74024,70  Marion Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.211-119.146.74.34-50877-80-6,44772,700,74097,767 Cross Rd,30-06-2022  72:00:00 AM,12,1
10.42.0.151-72.21.206.121-52524-443-6,44772,700,73796,73  Holbrooks Rd,30-06-2022  72:00:00 AM,12,1
10.42.0.151-10.42.0.1-25392-53-17,44772,700,73383,8A  Marion Rd,30-06-2022  72:00:00 AM,5,0
10.42.0.151-64.71.142.110-39217-443-6,44772,700,74094,77  Marion Rd,30-06-2022  72:00:00 AM,12,1
202.77.129.185-10.42.0.42-80-39691-6,44772,700,72404,227 Woodville Rd,30-06-2022  72:00:00 AM,7,0
203.205.158.60-10.42.0.151-80-40687-6,44772,700,72576,279 Woodville Rd,30-06-2022  72:00:00 AM,2,0
172.217.11.42-10.42.0.211-443-34867-6,44772,700,72266,Zone A Arndale Interchange,30-06-2022  72:00:00 AM,78,1
10.42.0.211-10.42.0.1-36666-53-17,44772,700,74757,779 Cross Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.151-31.13.71.36-46305-443-6,44772,700,74754,780 Cross Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.211-10.42.0.1-9246-53-17,44772,700,74733,77A  Marion Rd,30-06-2022  72:00:00 AM,8,1
10.42.0.151-36.110.213.49-52299-443-6,44772,700,74744,777 Cross Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.211-119.146.74.34-43024-80-6,44772,700,72858,20  Crittenden Rd,30-06-2022  72:00:00 AM,7,1
8.0.6.4-8.6.0.1-0-0-0,44772,700,74049,786 Marion Rd,30-06-2022  72:00:00 AM,12,0
172.217.12.170-10.42.0.211-443-40533-6,44773,700,73335,9A  Holbrooks Rd,30-06-2022  72:00:00 AM,7,1
172.217.10.226-10.42.0.211-443-48164-6,44773,700,74722,773 Cross Rd,30-06-2022  72:00:00 AM,7,0
162.208.20.184-10.42.0.211-443-56620-6,44773,700,72726,23  Findon Rd,30-06-2022  72:00:00 AM,5,0
172.217.10.142-10.42.0.151-443-55286-6,44773,700,72657,276 Findon Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.151-23.198.167.67-53001-443-6,44773,700,74747,778 Cross Rd,30-06-2022  72:00:00 AM,2,0
216.58.219.227-10.42.0.151-443-38209-6,44773,700,72780,22A  Crittenden Rd,30-06-2022  72:00:00 AM,6,0
10.42.0.211-10.42.0.1-54433-53-17,44773,700,74757,779 Cross Rd,30-06-2022  72:00:00 AM,12,1
10.42.0.211-66.198.24.224-40844-80-6,44773,700,72472,220 Woodville Rd,30-06-2022  72:00:00 AM,5,1
10.42.0.211-66.198.24.225-45717-443-6,44773,700,74097,767 Cross Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.211-103.7.30.118-39707-80-6,44773,700,74756,787 Cross Rd,30-06-2022  72:00:00 AM,7,0
172.217.10.10-10.42.0.211-443-39936-6,44773,700,72576,279 Woodville Rd,30-06-2022  72:00:00 AM,6,0
10.42.0.42-119.146.74.48-55156-80-6,44773,700,72404,227 Woodville Rd,30-06-2022  72:00:00 AM,12,1
180.149.136.194-10.42.0.211-80-50573-6,44773,700,73924,9B  Marion Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.211-119.146.74.33-54532-443-6,44773,700,74736,776 Cross Rd,30-06-2022  72:00:00 AM,12,1
8.0.6.4-8.6.0.1-0-0-0,44773,700,72940,77  Grange Rd,30-06-2022  72:00:00 AM,77,1
10.42.0.42-104.193.88.109-53640-80-6,44773,700,72266,Zone A Arndale Interchange,30-06-2022  72:00:00 AM,27,1
172.217.6.206-10.42.0.151-443-53132-6,44773,700,73383,8A  Marion Rd,30-06-2022  72:00:00 AM,4,0
172.217.10.14-10.42.0.211-443-41540-6,44773,700,73779,8G  Marion Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.211-125.88.193.226-41791-80-6,44773,700,74062,20  Cross Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.211-10.42.0.1-5596-53-17,44773,700,74754,780 Cross Rd,30-06-2022  72:00:00 AM,5,0
10.42.0.151-10.42.0.1-42536-53-17,44773,700,72562,278 Findon Rd,30-06-2022  72:00:00 AM,2,0
198.11.189.2-10.42.0.151-443-42703-6,44773,700,72937,78  Crittenden Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.211-10.42.0.1-46100-53-17,44773,700,72350,222 Woodville Rd,30-06-2022  72:00:00 AM,7,0
205.204.101.47-10.42.0.42-80-43228-6,44773,700,73873,8K  Marion Rd,30-06-2022  72:00:00 AM,15,1
10.42.0.151-23.101.158.111-39033-443-6,44773,700,74744,777 Cross Rd,30-06-2022  72:00:00 AM,4,0
10.42.0.211-69.147.82.60-58935-443-6,44773,700,74045,79  Portrush Rd,30-06-2022  72:00:00 AM,77,1
10.42.0.151-10.42.0.1-63176-53-17,44774,700,72726,23  Findon Rd,30-06-2022  72:00:00 AM,3,0
172.217.10.46-10.42.0.151-443-59228-6,44774,700,73335,9A  Holbrooks Rd,30-06-2022  72:00:00 AM,7,1
172.217.10.78-10.42.0.151-443-52103-17,44774,700,73383,8A  Marion Rd,30-06-2022  72:00:00 AM,7,1
209.10.120.26-10.42.0.211-80-33584-6,44774,700,72858,20  Crittenden Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.211-104.244.43.195-35080-443-6,44774,700,74704,770 Cross Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.42-37.1.203.158-47629-443-6,44774,700,72780,22A  Crittenden Rd,30-06-2022  72:00:00 AM,3,0
183.79.250.123-10.42.0.211-443-35964-6,44774,700,73678,8E  Marion Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.211-104.84.148.238-47572-443-6,44774,700,74779,772 Cross Rd,30-06-2022  72:00:00 AM,12,1
172.217.12.142-10.42.0.151-443-48243-6,44774,700,72276,224 Woodville Rd,30-06-2022  72:00:00 AM,7,1
202.77.129.146-10.42.0.151-80-43139-6,44774,700,72266,Zone A Arndale Interchange,30-06-2022  72:00:00 AM,34,0
10.42.0.151-98.139.199.205-55011-443-6,44774,700,72576,279 Woodville Rd,30-06-2022  72:00:00 AM,12,1
209.10.120.26-10.42.0.211-80-34514-6,44774,700,74724,774 Cross Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.211-10.42.0.1-39629-53-17,44774,700,73273,203 Holbrooks Rd,30-06-2022  72:00:00 AM,7,1
180.149.136.194-10.42.0.151-80-54192-6,44774,700,73907,9A  Marion Rd,30-06-2022  72:00:00 AM,7,0
172.217.10.238-10.42.0.42-443-49274-17,44774,700,73796,73  Holbrooks Rd,30-06-2022  72:00:00 AM,7,1
180.149.153.234-10.42.0.42-80-60967-6,44774,700,73524,8C  Marion Rd,30-06-2022  72:00:00 AM,3,0
10.42.0.211-10.42.0.1-42649-53-17,44774,700,74756,787 Cross Rd,30-06-2022  72:00:00 AM,2,0
157.240.18.15-10.42.0.211-443-34815-6,44774,700,73045,206 Holbrooks Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.211-121.12.98.64-40875-80-6,44774,700,73670,8F  Marion Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.211-110.53.246.32-40296-80-6,44774,700,72257,25 Torrens Rd,30-06-2022  72:00:00 AM,12,0
10.42.0.151-104.254.66.16-40391-80-6,44774,700,74733,77A  Marion Rd,30-06-2022  72:00:00 AM,7,1
180.149.153.68-10.42.0.211-80-54887-6,44774,700,72562,278 Findon Rd,30-06-2022  72:00:00 AM,10,1
10.42.0.151-31.13.80.8-41851-443-6,44774,700,72940,77  Grange Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.211-119.146.74.33-57163-443-6,44774,700,74770,783 Cross Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.151-10.42.0.1-42797-53-17,44774,700,73072,205 Holbrooks Rd,30-06-2022  72:00:00 AM,2,0
172.233.128.50-10.42.0.211-80-41250-6,44774,700,73924,9B  Marion Rd,30-06-2022  72:00:00 AM,7,1
8.8.8.8-10.42.0.42-53-6831-17,44774,700,74744,777 Cross Rd,30-06-2022  72:00:00 AM,13,1
172.217.10.33-10.42.0.211-443-58392-6,44774,700,72404,227 Woodville Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.211-77.234.44.40-38069-80-6,44774,700,72937,78  Crittenden Rd,30-06-2022  72:00:00 AM,7,1
8.43.72.77-10.42.0.151-443-49534-6,44774,700,74087,765 Cross Rd,30-06-2022  72:00:00 AM,2,1
10.42.0.211-10.42.0.1-56444-53-17,44774,700,74094,77  Marion Rd,30-06-2022  72:00:00 AM,2,0
172.217.3.99-10.42.0.151-443-41801-6,44774,700,74732,775 Cross Rd,30-06-2022  72:00:00 AM,7,1
172.217.7.227-10.42.0.151-443-44729-17,44774,700,74736,776 Cross Rd,30-06-2022  72:00:00 AM,12,0
10.42.0.211-23.206.166.66-58888-80-6,44774,700,74762,782 Cross Rd,30-06-2022  72:00:00 AM,7,0
203.205.158.34-10.42.0.211-80-44806-6,44775,700,74049,786 Marion Rd,30-06-2022  72:00:00 AM,3,0
10.42.0.211-104.88.89.135-33500-443-6,44775,700,74733,77A  Marion Rd,30-06-2022  72:00:00 AM,6,1
8.0.6.4-8.6.0.1-0-0-0,44775,700,74744,777 Cross Rd,30-06-2022  72:00:00 AM,2,0
172.217.10.98-10.42.0.211-443-48350-6,44775,700,73273,203 Holbrooks Rd,30-06-2022  72:00:00 AM,12,1
172.217.3.110-10.42.0.42-443-43770-17,44775,700,72266,Zone A Arndale Interchange,30-06-2022  72:00:00 AM,24,0
172.217.12.170-10.42.0.42-443-52675-6,44775,700,74757,779 Cross Rd,30-06-2022  72:00:00 AM,12,1
10.42.0.211-66.231.239.124-42126-80-6,44775,700,74754,780 Cross Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.151-72.21.91.70-37383-443-6,44775,700,72576,279 Woodville Rd,30-06-2022  72:00:00 AM,11,1
10.42.0.211-10.42.0.1-8251-53-17,44775,700,72404,227 Woodville Rd,30-06-2022  72:00:00 AM,10,1
174.35.73.149-10.42.0.211-443-47295-6,44775,700,72657,276 Findon Rd,30-06-2022  72:00:00 AM,7,0
180.149.136.194-10.42.0.211-443-41881-6,44775,700,72966,207 Holbrooks Rd,30-06-2022  72:00:00 AM,12,1
172.217.9.227-10.42.0.211-443-49549-6,44775,700,73873,8K  Marion Rd,30-06-2022  72:00:00 AM,12,0
10.42.0.151-10.42.0.1-48795-53-17,44775,700,74089,766 Cross Rd,30-06-2022  72:00:00 AM,7,0
216.58.219.238-10.42.0.151-443-48260-6,44775,700,74094,77  Marion Rd,30-06-2022  72:00:00 AM,7,1
172.217.12.206-10.42.0.211-443-49945-6,44775,700,73678,8E  Marion Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.151-104.192.110.245-43127-80-6,44775,700,73875,9  Marion Rd,30-06-2022  72:00:00 AM,7,0
172.217.3.98-10.42.0.211-443-53869-6,44775,700,72350,222 Woodville Rd,30-06-2022  72:00:00 AM,14,1
172.217.12.136-10.42.0.211-443-48195-6,44775,700,72858,20  Crittenden Rd,30-06-2022  72:00:00 AM,3,0
10.42.0.211-23.194.140.226-60595-80-6,44775,700,73796,73  Holbrooks Rd,30-06-2022  72:00:00 AM,12,1
183.79.250.123-10.42.0.211-443-60662-6,44775,700,73779,8G  Marion Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.211-52.84.143.94-47232-443-6,44775,700,72472,220 Woodville Rd,30-06-2022  72:00:00 AM,13,1
10.42.0.211-123.125.115.164-42498-443-6,44775,700,74724,774 Cross Rd,30-06-2022  72:00:00 AM,7,0
172.217.10.65-10.42.0.211-443-42632-6,44775,700,72780,22A  Crittenden Rd,30-06-2022  72:00:00 AM,8,0
10.42.0.211-10.42.0.1-7635-53-17,44775,700,73072,205 Holbrooks Rd,30-06-2022  72:00:00 AM,7,0
172.217.3.106-10.42.0.211-443-48894-6,44775,700,73335,9A  Holbrooks Rd,30-06-2022  72:00:00 AM,5,0
157.240.2.20-10.42.0.211-443-59263-6,44775,700,74024,70  Marion Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.211-10.42.0.1-33412-53-17,44775,700,72562,278 Findon Rd,30-06-2022  72:00:00 AM,7,1
216.58.219.206-10.42.0.151-443-42255-17,44775,700,72726,23  Findon Rd,30-06-2022  72:00:00 AM,15,1
10.42.0.211-10.42.0.1-28692-53-17,44775,700,72937,78  Crittenden Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.151-10.42.0.1-65488-53-17,44775,700,74772,777 Cross Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.211-66.231.239.122-46117-80-6,44775,700,72940,77  Grange Rd,30-06-2022  72:00:00 AM,4,0
172.217.9.234-10.42.0.211-443-36168-6,44775,700,74770,783 Cross Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.1-10.42.0.42-53-21000-17,44775,700,73924,9B  Marion Rd,30-06-2022  72:00:00 AM,12,1
172.217.12.205-10.42.0.42-443-58948-6,44775,700,74067,763 Cross Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.151-54.239.17.113-40441-443-6,44775,700,74707,769 Cross Rd,30-06-2022  72:00:00 AM,12,1
10.42.0.211-108.168.176.253-35458-5222-6,44775,700,73586,8D  Marion Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.151-10.42.0.1-51159-53-17,44775,700,74732,775 Cross Rd,30-06-2022  72:00:00 AM,13,0
10.42.0.151-31.13.71.52-47620-443-6,44775,700,74736,776 Cross Rd,30-06-2022  72:00:00 AM,12,1
10.42.0.151-10.42.0.1-43317-53-17,44775,700,74762,782 Cross Rd,30-06-2022  72:00:00 AM,4,0
10.42.0.211-10.42.0.1-61773-53-17,44775,700,72294,223 Woodville Rd,30-06-2022  72:00:00 AM,7,0
180.163.15.184-10.42.0.151-80-43037-6,44776,700,73072,205 Holbrooks Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.42-47.89.69.217-32810-443-6,44776,700,72350,222 Woodville Rd,30-06-2022  72:00:00 AM,7,1
203.205.191.22-10.42.0.211-80-43254-6,44776,700,73873,8K  Marion Rd,30-06-2022  72:00:00 AM,12,0
140.205.172.65-10.42.0.211-443-38256-6,44776,700,72562,278 Findon Rd,30-06-2022  72:00:00 AM,7,1
180.76.147.97-10.42.0.42-80-42794-6,44776,700,72937,78  Crittenden Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.211-98.139.199.205-44423-443-6,44776,700,73670,8F  Marion Rd,30-06-2022  72:00:00 AM,11,1
192.229.173.173-10.42.0.211-443-49223-6,44776,700,74754,780 Cross Rd,30-06-2022  72:00:00 AM,2,0
172.217.10.106-10.42.0.42-443-43601-6,44776,700,74733,77A  Marion Rd,30-06-2022  72:00:00 AM,14,1
172.217.12.142-10.42.0.211-443-59996-6,44776,700,73383,8A  Marion Rd,30-06-2022  72:00:00 AM,15,1
10.42.0.151-10.42.0.1-35673-53-17,44776,700,72266,Zone A Arndale Interchange,30-06-2022  72:00:00 AM,77,0
172.217.9.238-10.42.0.211-443-41479-6,44776,700,74094,77  Marion Rd,30-06-2022  72:00:00 AM,12,1
10.42.0.151-23.101.116.26-59471-443-6,44776,700,72276,224 Woodville Rd,30-06-2022  72:00:00 AM,4,0
180.149.138.210-10.42.0.211-80-36921-6,44776,700,72404,227 Woodville Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.211-104.193.88.109-35019-80-6,44776,700,73924,9B  Marion Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.151-104.254.66.16-56907-80-6,44776,700,74049,786 Marion Rd,30-06-2022  72:00:00 AM,13,1
180.149.138.210-10.42.0.211-80-58997-6,44776,700,74732,775 Cross Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.42-37.1.204.175-53994-80-6,44776,700,74736,776 Cross Rd,30-06-2022  72:00:00 AM,6,1
10.42.0.211-52.6.99.186-48926-443-6,44776,700,74762,782 Cross Rd,30-06-2022  72:00:00 AM,2,0
172.217.10.138-10.42.0.211-443-42910-6,44776,700,72576,279 Woodville Rd,30-06-2022  72:00:00 AM,77,1
203.205.128.137-10.42.0.211-80-57510-6,44776,700,74087,765 Cross Rd,30-06-2022  72:00:00 AM,7,0
172.217.12.206-10.42.0.151-443-55599-6,44776,700,73524,8C  Marion Rd,30-06-2022  72:00:00 AM,12,1
10.42.0.211-10.42.0.1-43923-53-17,44776,700,74779,772 Cross Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.211-104.192.110.245-33583-443-6,44776,700,72257,25 Torrens Rd,30-06-2022  72:00:00 AM,7,0
172.217.3.110-10.42.0.42-443-56895-6,44776,700,72472,220 Woodville Rd,30-06-2022  72:00:00 AM,4,0
10.42.0.211-66.198.24.240-53428-80-6,44776,700,74757,779 Cross Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.211-10.42.0.1-35052-53-17,44776,700,72657,276 Findon Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.211-10.42.0.1-63379-53-17,44776,700,72839,27  Crittenden Rd,30-06-2022  72:00:00 AM,13,1
10.42.0.211-66.102.255.50-35275-80-6,44776,700,74724,774 Cross Rd,30-06-2022  72:00:00 AM,15,1
172.217.12.131-10.42.0.42-443-60868-6,44776,700,72780,22A  Crittenden Rd,30-06-2022  72:00:00 AM,3,0
10.42.0.1-10.42.0.42-53-57948-17,44776,700,74770,783 Cross Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.211-104.97.95.172-59481-80-6,44776,700,73335,9A  Holbrooks Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.42-64.71.142.125-54720-443-6,44776,700,73907,9A  Marion Rd,30-06-2022  72:00:00 AM,7,1
172.217.3.99-10.42.0.151-443-36961-6,44776,700,74704,770 Cross Rd,30-06-2022  72:00:00 AM,12,1
10.42.0.211-10.42.0.1-49863-53-17,44776,700,74722,773 Cross Rd,30-06-2022  72:00:00 AM,7,1
10.42.0.211-10.42.0.1-14281-53-17,44776,700,72726,23  Findon Rd,30-06-2022  72:00:00 AM,7,1
205.185.216.42-10.42.0.151-80-53355-6,44776,700,73586,8D  Marion Rd,30-06-2022  72:00:00 AM,12,1
10.42.0.151-23.194.182.14-35361-443-6,44777,700,72350,222 Woodville Rd,30-06-2022  72:00:00 AM,2,0
10.42.0.151-123.125.29.220-58362-80-6,44777,700,74732,775 Cross Rd,30-06-2022  72:00:00 AM,13,1
8.0.6.4-8.6.0.1-0-0-0,44777,700,74736,776 Cross Rd,30-06-2022  72:00:00 AM,3,0
10.42.0.211-52.84.29.55-54716-443-6,44777,700,74762,782 Cross Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.42-13.32.250.43-34547-443-6,44777,700,74094,77  Marion Rd,30-06-2022  72:00:00 AM,7,0
10.42.0.151-54.192.38.230-41296-443-6,44777,700,74087,765 Cross Rd,30-06-2022  72:00:00 AM,13,1
172.217.12.170-10.42.0.211-443-43617-6,44777,700,74097,767 Cross Rd,30-06-2022  72:00:00 AM,7,0
